code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_submitted,is_banked,score,assessment_type,date,weight,sum_click
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,145.0,0.0,67.0,TMA,131.0,18.0,521.0
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,180.0,0.0,76.0,TMA,166.0,18.0,521.0
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,208.0,0.0,75.0,TMA,208.0,18.0,521.0
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,56.0,0.0,100.0,CMA,54.0,1.0,521.0
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,102.0,0.0,100.0,CMA,96.0,1.0,521.0
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,133.0,0.0,100.0,CMA,131.0,1.0,521.0
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,168.0,0.0,100.0,CMA,166.0,1.0,521.0
BBB,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,210.0,0.0,100.0,CMA,208.0,1.0,521.0
BBB,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,19.0,0.0,46.0,TMA,19.0,5.0,44.0
BBB,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,47.0,0.0,59.0,TMA,47.0,18.0,44.0
BBB,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,96.0,0.0,51.0,TMA,96.0,18.0,44.0
BBB,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,139.0,0.0,45.0,TMA,131.0,18.0,44.0
BBB,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,166.0,0.0,45.0,TMA,166.0,18.0,44.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,12.0,0.0,72.0,TMA,19.0,5.0,336.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,45.0,0.0,71.0,TMA,47.0,18.0,336.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,95.0,0.0,66.0,TMA,96.0,18.0,336.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,130.0,0.0,72.0,TMA,131.0,18.0,336.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,193.0,0.0,62.0,TMA,166.0,18.0,336.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,56.0,0.0,80.0,CMA,54.0,1.0,336.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,102.0,0.0,80.0,CMA,96.0,1.0,336.0
BBB,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Fail,133.0,0.0,80.0,CMA,131.0,1.0,336.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,18.0,0.0,87.0,TMA,19.0,5.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,46.0,0.0,87.0,TMA,47.0,18.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,95.0,0.0,88.0,TMA,96.0,18.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,131.0,0.0,88.0,TMA,131.0,18.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,166.0,0.0,88.0,TMA,166.0,18.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,208.0,0.0,87.0,TMA,208.0,18.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,102.0,0.0,80.0,CMA,96.0,1.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,133.0,0.0,100.0,CMA,131.0,1.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,168.0,0.0,100.0,CMA,166.0,1.0,1477.0
BBB,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,Pass,210.0,0.0,100.0,CMA,208.0,1.0,1477.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,17.0,0.0,93.0,TMA,19.0,5.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,45.0,0.0,88.0,TMA,47.0,18.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,93.0,0.0,89.0,TMA,96.0,18.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,128.0,0.0,84.0,TMA,131.0,18.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,162.0,0.0,86.0,TMA,166.0,18.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,203.0,0.0,89.0,TMA,208.0,18.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,102.0,0.0,100.0,CMA,96.0,1.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,133.0,0.0,100.0,CMA,131.0,1.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,168.0,0.0,100.0,CMA,166.0,1.0,843.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,210.0,0.0,100.0,CMA,208.0,1.0,843.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,17.0,0.0,74.0,TMA,19.0,5.0,471.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,46.0,0.0,69.0,TMA,47.0,18.0,471.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,96.0,0.0,68.0,TMA,96.0,18.0,471.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,135.0,0.0,67.0,TMA,131.0,18.0,471.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,166.0,0.0,72.0,TMA,166.0,18.0,471.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,471.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,102.0,0.0,100.0,CMA,96.0,1.0,471.0
BBB,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,168.0,0.0,60.0,CMA,166.0,1.0,471.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,18.0,0.0,62.0,TMA,19.0,5.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,46.0,0.0,61.0,TMA,47.0,18.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,96.0,0.0,71.0,TMA,96.0,18.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,131.0,0.0,68.0,TMA,131.0,18.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,166.0,0.0,75.0,TMA,166.0,18.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,208.0,0.0,76.0,TMA,208.0,18.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,102.0,0.0,80.0,CMA,96.0,1.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,133.0,0.0,80.0,CMA,131.0,1.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,168.0,0.0,100.0,CMA,166.0,1.0,1697.0
BBB,F,Wales,A Level or Equivalent,50-60%,35-55,0,75,N,Pass,210.0,0.0,80.0,CMA,208.0,1.0,1697.0
BBB,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,19.0,0.0,75.0,TMA,19.0,5.0,118.0
BBB,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,61.0,0.0,64.0,TMA,47.0,18.0,118.0
BBB,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,110.0,0.0,76.0,TMA,96.0,18.0,118.0
BBB,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,153.0,0.0,68.0,TMA,131.0,18.0,118.0
BBB,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,188.0,0.0,81.0,TMA,166.0,18.0,118.0
BBB,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,208.0,0.0,78.0,TMA,208.0,18.0,118.0
BBB,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,210.0,0.0,60.0,CMA,208.0,1.0,118.0
BBB,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,114.50149286847805,0.0,75.40245881057695,TMA,128.2432009680228,13.38370096324987,5.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,19.0,0.0,88.0,TMA,19.0,5.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,47.0,0.0,81.0,TMA,47.0,18.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,96.0,0.0,78.0,TMA,96.0,18.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,130.0,0.0,82.0,TMA,131.0,18.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,166.0,0.0,79.0,TMA,166.0,18.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,56.0,0.0,80.0,CMA,54.0,1.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,102.0,0.0,100.0,CMA,96.0,1.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,133.0,0.0,80.0,CMA,131.0,1.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,168.0,0.0,80.0,CMA,166.0,1.0,990.0
BBB,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Pass,210.0,0.0,80.0,CMA,208.0,1.0,990.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,16.0,0.0,73.0,TMA,19.0,5.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,45.0,0.0,68.0,TMA,47.0,18.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,95.0,0.0,75.0,TMA,96.0,18.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,129.0,0.0,65.0,TMA,131.0,18.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,163.0,0.0,83.0,TMA,166.0,18.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,199.0,0.0,75.0,TMA,208.0,18.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,102.0,0.0,100.0,CMA,96.0,1.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,133.0,0.0,100.0,CMA,131.0,1.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,168.0,0.0,100.0,CMA,166.0,1.0,1738.0
BBB,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,210.0,0.0,100.0,CMA,208.0,1.0,1738.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,18.0,0.0,68.0,TMA,19.0,5.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,51.0,0.0,71.0,TMA,47.0,18.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,95.0,0.0,70.0,TMA,96.0,18.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,131.0,0.0,72.0,TMA,131.0,18.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,171.0,0.0,78.0,TMA,166.0,18.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,207.0,0.0,75.0,TMA,208.0,18.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,102.0,0.0,80.0,CMA,96.0,1.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,133.0,0.0,100.0,CMA,131.0,1.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,168.0,0.0,100.0,CMA,166.0,1.0,1224.0
BBB,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass,210.0,0.0,80.0,CMA,208.0,1.0,1224.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,16.0,0.0,70.0,TMA,19.0,5.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,46.0,0.0,80.0,TMA,47.0,18.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,95.0,0.0,71.0,TMA,96.0,18.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,131.0,0.0,77.0,TMA,131.0,18.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,165.0,0.0,80.0,TMA,166.0,18.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,207.0,0.0,83.0,TMA,208.0,18.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,102.0,0.0,80.0,CMA,96.0,1.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,133.0,0.0,80.0,CMA,131.0,1.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,168.0,0.0,100.0,CMA,166.0,1.0,511.0
BBB,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,210.0,0.0,80.0,CMA,208.0,1.0,511.0
BBB,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,15.0,0.0,61.0,TMA,19.0,5.0,2569.0
BBB,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,46.0,0.0,72.0,TMA,47.0,18.0,2569.0
BBB,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,56.0,0.0,100.0,CMA,54.0,1.0,2569.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,26.0,0.0,60.0,TMA,19.0,5.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,47.0,0.0,61.0,TMA,47.0,18.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,96.0,0.0,60.0,TMA,96.0,18.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,131.0,0.0,41.0,TMA,131.0,18.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,166.0,0.0,35.0,TMA,166.0,18.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,208.0,0.0,58.0,TMA,208.0,18.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,102.0,0.0,100.0,CMA,96.0,1.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,133.0,0.0,80.0,CMA,131.0,1.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,168.0,0.0,80.0,CMA,166.0,1.0,242.0
BBB,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,210.0,0.0,80.0,CMA,208.0,1.0,242.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,17.0,0.0,86.0,TMA,19.0,5.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,46.0,0.0,82.0,TMA,47.0,18.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,99.0,0.0,83.0,TMA,96.0,18.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,130.0,0.0,85.0,TMA,131.0,18.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,176.0,0.0,87.0,TMA,166.0,18.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,211.0,0.0,86.0,TMA,208.0,18.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,102.0,0.0,100.0,CMA,96.0,1.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,133.0,0.0,100.0,CMA,131.0,1.0,795.0
BBB,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,210.0,0.0,60.0,CMA,208.0,1.0,795.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,17.0,0.0,52.0,TMA,19.0,5.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,46.0,0.0,62.0,TMA,47.0,18.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,96.0,0.0,73.0,TMA,96.0,18.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,131.0,0.0,56.0,TMA,131.0,18.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,166.0,0.0,65.0,TMA,166.0,18.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,208.0,0.0,70.0,TMA,208.0,18.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,56.0,0.0,80.0,CMA,54.0,1.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,102.0,0.0,60.0,CMA,96.0,1.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,133.0,0.0,40.0,CMA,131.0,1.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,168.0,0.0,60.0,CMA,166.0,1.0,87.0
BBB,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,210.0,0.0,40.0,CMA,208.0,1.0,87.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,-4.0,0.0,75.0,TMA,19.0,5.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,46.0,0.0,68.0,TMA,47.0,18.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,95.0,0.0,66.0,TMA,96.0,18.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,131.0,0.0,63.0,TMA,131.0,18.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,166.0,0.0,48.0,TMA,166.0,18.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,207.0,0.0,61.0,TMA,208.0,18.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,56.0,0.0,80.0,CMA,54.0,1.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,102.0,0.0,100.0,CMA,96.0,1.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,133.0,0.0,60.0,CMA,131.0,1.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,168.0,0.0,100.0,CMA,166.0,1.0,306.0
BBB,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Pass,210.0,0.0,80.0,CMA,208.0,1.0,306.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,14.0,0.0,66.0,TMA,19.0,5.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,46.0,0.0,62.0,TMA,47.0,18.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,95.0,0.0,69.0,TMA,96.0,18.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,131.0,0.0,58.0,TMA,131.0,18.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,173.0,0.0,63.0,TMA,166.0,18.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,207.0,0.0,61.0,TMA,208.0,18.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,56.0,0.0,80.0,CMA,54.0,1.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,102.0,0.0,80.0,CMA,96.0,1.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,133.0,0.0,80.0,CMA,131.0,1.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,168.0,0.0,80.0,CMA,166.0,1.0,361.0
BBB,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,210.0,0.0,100.0,CMA,208.0,1.0,361.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,16.0,0.0,90.0,TMA,19.0,5.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,46.0,0.0,95.0,TMA,47.0,18.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,92.0,0.0,95.0,TMA,96.0,18.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,128.0,0.0,65.0,TMA,131.0,18.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,162.0,0.0,95.0,TMA,166.0,18.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,204.0,0.0,95.0,TMA,208.0,18.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,102.0,0.0,60.0,CMA,96.0,1.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,133.0,0.0,40.0,CMA,131.0,1.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,168.0,0.0,100.0,CMA,166.0,1.0,1355.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,180,N,Pass,210.0,0.0,100.0,CMA,208.0,1.0,1355.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,2.0,0.0,95.0,TMA,19.0,5.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,43.0,0.0,89.0,TMA,47.0,18.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,90.0,0.0,64.0,TMA,96.0,18.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,130.0,0.0,68.0,TMA,131.0,18.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,205.0,0.0,44.0,TMA,208.0,18.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,56.0,0.0,100.0,CMA,54.0,1.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,102.0,0.0,80.0,CMA,96.0,1.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,133.0,0.0,60.0,CMA,131.0,1.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,168.0,0.0,80.0,CMA,166.0,1.0,539.0
BBB,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,210.0,0.0,80.0,CMA,208.0,1.0,539.0
BBB,M,Wales,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,114.50149286847805,0.0,75.40245881057695,TMA,128.2432009680228,13.38370096324987,1.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,14.0,0.0,61.0,TMA,19.0,5.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,46.0,0.0,70.0,TMA,47.0,18.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,95.0,0.0,57.0,TMA,96.0,18.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,129.0,0.0,57.0,TMA,131.0,18.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,165.0,0.0,61.0,TMA,166.0,18.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,206.0,0.0,64.0,TMA,208.0,18.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,56.0,0.0,100.0,CMA,54.0,1.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,102.0,0.0,60.0,CMA,96.0,1.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,133.0,0.0,80.0,CMA,131.0,1.0,217.0
BBB,F,South Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,210.0,0.0,60.0,CMA,208.0,1.0,217.0
BBB,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,10.0,0.0,75.0,TMA,19.0,5.0,843.0
BBB,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,45.0,0.0,70.0,TMA,47.0,18.0,843.0
